"","PERMNO","YEAR","RET-bji","RET-yxia"
"482","10030","1928"," 1.169510e+00",0.150541607075185
"483","10030","1929"," 1.336556e+00",0.0217272197420852
"484","10030","1930"," 1.363658e+00",-0.256825095769019
"485","10030","1931"," 1.029178e+00",-0.519044060258656
"486","10030","1932"," 5.680197e-01",-0.246484135843349
"487","10030","1933"," 3.704805e-01",2.01856811417096
"488","10030","1934"," 1.117023e+00",0.0130527102922067
"489","10030","1935"," 1.144783e+00",0.224425944482199
"490","10030","1936"," 1.558831e-01",0.83751252163243
"491","10030","1937"," 4.788410e-01",-0.408061537400071
"492","10030","1938","-6.401607e-03",0.25013760645798
"493","10030","1939"," 2.293862e-01",-0.111534257031478
"494","10030","1940"," 1.002375e-01",-0.0918796668314404
"495","10030","1941","-2.364867e-02",-0.178207351402246
"496","10030","1942","-1.897125e-01",0.0750724380894527
"497","10030","1943","-1.798027e-01",0.693255098997161
"498","10030","1944"," 2.132482e-01",0.178184141790168
"499","10030","1945"," 4.719138e-01",0.311847874904916
"500","10030","1946"," 4.717746e-03",-0.245698321023711
"501","10030","1947","-8.194134e-02",-0.0295974898737305
"502","10030","1948","-9.346266e-02",-0.16868781621744
"503","10030","1949","-2.379308e-01",0.118340312965242
"504","10030","1950","-1.698998e-01",0.877148050831578
"505","10030","1951"," 2.097564e-01",0.181160345374849
"506","10030","1952"," 3.288831e-01",0.0222491758517787
"507","10030","1953"," 3.317854e-01",-0.0177028152440448
"508","10030","1954"," 3.440000e-01",0.0744249104200501
"509","10030","1955"," 4.120499e-01",0.221080567536045
"510","10030","1956","-3.067502e-03",0.237105367970657
"511","10030","1957"," 1.593742e-01",-0.278014111922407
"512","10030","1958","-1.718297e-02",0.586191043190209
"513","10030","1959"," 3.449833e-01",0.158624101593335
"514","10030","1960"," 5.484713e-01",-0.185809199651294
"515","10030","1961"," 2.707249e-01",0.289554285614215
"516","10030","1962"," 6.381685e-01",0.0964515641427302
"517","10030","1963"," 7.717629e-01",0.109622956099559
"518","10030","1964"," 9.262279e-01",0.193187031694219
"519","10030","1965"," 1.324739e+00",0.101073860280583
"520","10030","1966"," 1.060009e-01",-0.0442370972044872
"521","10030","1967","-1.565098e-01",0.0651341203080456
"522","10030","1968","-1.023810e-01",0.708889819681542
"523","10031","1983","-2.040816e-02",NA
"524","10031","1984","-1.224489e-01",-0.441859824003206
"525","10031","1985","-5.000017e-01",0.562498989230375
"526","10031","1986"," 1.333300e-02",-0.0400007847589257
"527","10031","1987","-5.263337e-02",-0.3055553432904
"528","10031","1988","-3.421065e-01",-0.35999980000006
"529","10031","1989"," 1.133199e+04",-0.4375
"530","10032","1986","-1.863380e-02",-0.437908604808163
"531","10032","1987","-4.394912e-01",-0.441860892801811
"532","10032","1988","-6.305749e-01",0.499997909701484
"533","10032","1989"," 2.510119e+04",0.500000994338139
"534","10032","1990"," 3.703708e-02",-0.333332476962738
"535","10032","1990","-3.630549e-01",-0.333332476962738
"536","10032","1992","-3.303584e-01",0.184210921366851
"537","10032","1993"," 1.642860e+00",0.0166679992952761
"538","10032","1994"," 5.319809e+04",-0.442622346805309
"539","10032","1995"," 6.292317e+04",0.95588054690982
"540","10032","1996"," 6.696181e+04",0.00751989293911337
"541","10032","1997"," 1.016311e+05",0.776119365118358
"542","10032","1998"," 9.420297e+04",1.27731262714497
"543","10032","1999"," 1.971618e+05",0.298891666279297
"544","10032","2000"," 2.410959e+05",0.38139346615053
"545","10032","2001"," 3.003267e+05",-0.126044951935923
"546","10032","2002","-1.491052e-02",-0.669427218431666
"547","10032","2003","-2.008746e-01",0.9555828864915
"548","10032","2004"," 1.023092e+06",-0.242282081233632
"549","10032","2005"," 7.105499e-02",0.747887206568652
"550","10032","2006","-3.237482e-01",0.0501332614121173
"551","10032","2007"," 6.356746e+05",0.0996624469562655
"552","10032","2008"," 3.603956e-01",-0.35453140600465
"553","10032","2009"," 1.105735e+06",0.680233948325151
"554","10032","2010"," 9.785073e+05",0.0863774119307792
"555","10032","2011"," 9.144190e+05",-0.115060152197742
"556","10032","2012"," 1.030959e+06",-0.0577081666806389
"557","10032","2013"," 1.031608e+06",0.677906734230691
"558","10032","2014"," 1.059771e+06",-0.0480470335659536
"559","10032","2015"," 3.654492e-01",-0.152632742935115
"560","10032","2016"," 1.173729e+06",0.547538117877436
"561","10033","1986"," 4.690000e-02",0.0840856403438219
"562","10034","1986"," 1.714201e-02",-0.256198844617808
"563","10034","1987","-2.444439e-01",-0.12592608867619
"564","10034","1988","-3.333313e-01",0.755125238447583
"565","10034","1989"," 5.661362e+04",-0.0954770067229535
"566","10034","1990"," 3.370875e-02",-0.0851491112410921
"567","10034","1990"," 1.358102e-01",-0.0851491112410921
"568","10034","1992","-8.195330e-02",NA
"569","10035","1986","-1.652837e-02",-0.699187128228233
"570","10035","1987","-7.016112e-01",-0.283783644230233
"571","10035","1988","-7.822569e-01",2.05660407937493
"572","10035","1989"," 2.892059e+04",0.197530719042299
"573","10035","1990","-2.258024e-01",0.463915649166428
"574","10035","1990"," 1.649493e-01",0.463915649166428
"575","10035","1992"," 2.660492e-01",-0.23893834316941
"576","10035","1993"," 9.999828e-01",0.209301324250462
"577","10035","1994"," 1.731843e+05",-0.0865394532101756
"578","10035","1995"," 1.720205e+05",-0.242105270824513
"579","10035","1996"," 1.749581e+05",-0.277778637105293
"580","10035","1997"," 1.205314e+05",0.173078384309153
"581","10035","1998"," 1.139039e+05",-0.15573673876118
"582","10035","1999"," 1.033050e+05",0.446602764830782
"583","10035","2000"," 1.090831e+05",-0.677852047813236
"584","10035","2001"," 1.047391e+05",0.326665137647128
"585","10035","2002"," 9.375074e-02",-0.535176395456624
"586","10035","2003"," 1.864215e-01",0.108106603860214
"587","10035","2004"," 7.879930e+04",NA
"588","10036","1986"," 3.703700e-02",-0.584906073664787
"589","10036","1987","-6.071437e-01",-0.522726594059745
"590","10036","1988","-8.125010e-01",-0.857142658786762
"591","10036","1989"," 7.747905e+03",-4.99999937342288e-07
"592","10036","1990","-9.732145e-01",0.666667
"593","10036","1992"," 6.666670e-01",NA
"594","10037","1986"," 6.666700e-02",-0.328358831973981
"595","10037","1987","-2.666647e-01",-0.422222122596594
"596","10037","1988","-5.666659e-01",0.0769226841879049
"597","10037","1989"," 8.777060e+03",-0.0357150026329598
"598","10037","1990","-5.416661e-01",-0.592592911850645
"599","10037","1990"," 5.750000e-07",-0.592592911850645
"600","10037","1992","-5.560000e-01",0.268147330968951
"601","10037","1993"," 7.410000e-02",0.137848501105345
"602","10037","1994"," 6.342564e+03",0.22609839844451
"603","10037","1995"," 7.542377e+03",0.60463562341302
"604","10037","1996"," 9.104080e+03",-0.0307987708445829
"605","10037","1997"," 4.028988e+04",0.635543357060213
"606","10037","1998"," 3.641507e+04",-0.356014696217366
"607","10037","1999"," 4.258144e+04",-0.0940586822112672
"608","10037","2000"," 4.503306e+04",0.254854144931691
"609","10037","2001"," 4.226009e+04",0.543168281783936
"610","10037","2002","-1.075325e-02",0.0547186286038008
"611","10037","2003"," 5.347831e-01",0.202432591496229
"612","10037","2004"," 5.906685e+04",-0.0612904176285556
"613","10037","2005","-1.856123e-02",NA
"614","10038","1986","-1.710000e-02",0.0442471392195811
"615","10038","1987","-7.480000e-09",-0.135593948958334
"616","10038","1988","-1.380000e-01",-0.333333484971972
"617","10038","1989"," 1.727390e+04",-0.499999958491699
"618","10038","1990","-6.900000e-01",-0.205882075476283
"619","10038","1990"," 5.882400e-02",-0.205882075476283
"620","10038","1992","-2.499995e-01",NA
"621","10039","1986","-1.250000e-02",-0.112358924320931
"622","10039","1987","-6.410000e-02",-0.721519218825373
"623","10039","1988","-7.050000e-01",0.0454535205424023
"624","10039","1989"," 3.373265e+03",-0.108694997615668
"625","10039","1990"," 2.440000e-02",-0.0243893555294762
"626","10039","1990","-7.370000e-01",-0.0243893555294762
"627","10039","1992","-4.760000e-02",0.217392291862895
"628","10039","1993"," 1.600288e+03",3.14285478205416
"629","10039","1994"," 3.330000e-01",-0.551723496379868
"630","10039","1995"," 3.760000e+00",-0.0769236854296536
"631","10039","1996"," 1.290000e+00",0.177082638828148
"632","10039","1997"," 6.484500e+03",0.415929134876757
"633","10039","1998"," 7.252868e+03",0.800001939275327
"634","10039","1999"," 8.713899e+03",2.00000059184771
"635","10039","2000"," 1.188070e+04",-0.25925993860281
"636","10039","2001"," 2.193355e+04",-0.934999948717809
"637","10039","2002","-4.375001e-02",NA
"638","10040","1986","-5.434792e-02",0.212605738352455
"639","10040","1987"," 2.176285e-01",-0.77387271657754
"640","10040","1988","-6.989278e-01",-0.318180789772539
"641","10040","1989"," 3.126653e+03",-0.199999825740088
"642","10041","1986","-2.272853e-02",-0.55813917413537
"643","10041","1987","-5.465102e-01",-0.657894931832545
"644","10041","1988","-8.488370e-01",-8.65462451704602e-08
"645","10041","1989"," 4.278246e+03",-0.6153844230769
"646","10041","1990"," 3.255175e+03",NA
"647","10042","1986"," 2.857234e-02",-0.281249022388835
"648","10042","1987","-3.611111e-01",-0.282609413787778
"649","10042","1988","-5.138904e-01",1.06060473947168
"650","10042","1989"," 1.117523e+04",0.250000151751259
"651","10042","1990","-2.920000e-07",-0.505883055696364
"652","10042","1990"," 1.319127e+04",-0.505883055696364
"653","10042","1992","-5.530000e-01",-0.404256206451319
"654","10042","1993"," 3.797849e+04",1.32142735513209
"655","10042","1994","-3.410000e-01",-0.615384187547348
"656","10042","1995"," 6.240000e-01",0.560000488315829
"657","10042","1996","-4.120000e-01",0.07692371136403
"658","10042","1997"," 6.770662e+04",-0.571428969898917
"659","10042","1998"," 9.424862e+04",-0.777777555177269
"660","10042","1999"," 9.444297e+04",0.2499994999998
"661","10042","2000"," 7.658663e+04",-0.200000413352144
"662","10042","2001"," 6.271674e+04",0.0300001710046376
"663","10042","2002","-5.000000e-07",0.0873796153602895
"664","10042","2003"," 1.372957e+04",2.38392889175958
"665","10042","2004"," 1.199915e-01",-0.662268967633348
"666","10042","2005"," 4.749330e-02",-0.429687173630359
"667","10042","2006"," 9.642879e+04",0.150684184600683
"668","10042","2007","-8.015081e-01",-0.547619546707504
"669","10042","2008"," 5.684519e+04",0.184211049745
"670","10042","2009"," 2.283716e+04",NA
"671","10043","1986","-8.139529e-02",0.0336185319968911
"672","10043","1987"," 9.531623e-02",0.239272505488808
"673","10043","1988"," 3.518071e-01",0.102525153546265
"674","10043","1989"," 2.549017e+04",-0.11831316964668
"675","10043","1990"," 2.673434e+04",-0.211910098229015
"676","10043","1990","-3.883507e-02",-0.211910098229015
"677","10043","1992","-2.068336e-01",0.310203551270869
"678","10043","1993"," 2.250090e+04",0.621406748043938
"679","10043","1994","-8.616626e-02",-0.119221299683257
"680","10043","1995"," 5.494859e-01",-0.0532883855396927
"681","10043","1996"," 2.728803e-01",0.0301626267859327
"682","10043","1997"," 3.376310e+04",0.980489648825736
"683","10043","1998"," 3.305201e+04",0.077084831554239
"684","10043","1999"," 3.810618e+04",0.27500003888075
"685","10043","2000"," 4.775956e+04",NA
"686","10044","1986"," 1.960725e-02",-0.301886453683541
"687","10044","1987","-2.692329e-01",-0.540541109555942
"688","10044","1988","-6.730787e-01",-0.0981306214937191
"689","10044","1989"," 4.652912e+03",0.826086886994367
"690","10044","1990"," 4.447246e+03",-0.297620129470842
"691","10044","1990"," 3.571493e-02",-0.297620129470842
"692","10044","1992","-3.023262e-01",0.113923535386712
"693","10044","1993"," 5.751004e+03",1.40909023675974
"694","10044","1994"," 2.325991e-02",0.0188678472188462
"695","10044","1995"," 1.558126e+00",-0.111109877428614
"696","10044","1996"," 1.558134e+00",-0.520832744023551
"697","10044","1997"," 3.654831e+04",-0.0434786064184582
"698","10044","1998"," 2.382155e+04",-0.0454550711944913
"699","10044","1999"," 1.888709e+04",2.01913524566777e-07
"700","10044","2000"," 1.741324e+04",-0.345237884482021
"701","10044","2001"," 1.626794e+04",3.14545214980021
"702","10044","2002"," 1.820000e-02",-0.239392357779008
"703","10044","2003"," 1.577586e+04",0.591163662636108
"704","10044","2004"," 1.980000e+00",0.937742562713317
"705","10044","2005","-6.188669e-02",0.97166611081218
"706","10044","2006"," 4.855451e+04",-0.0759976077883108
"707","10044","2007"," 2.248948e+00",0.162360364014422
"708","10044","2008"," 7.917188e+04",-0.65064158407703
"709","10044","2009"," 9.913349e+04",0.606434682315018
"710","10044","2010"," 5.936034e+04",0.244344541352563
"711","10044","2011"," 5.213742e+04",-0.0767019800905235
"712","10044","2012"," 5.361475e+04",0.287608549994143
"713","10044","2013"," 5.335881e+04",0.137965726538458
"714","10044","2014"," 6.492705e+04",0.17126402794217
"715","10044","2015"," 4.338078e-01",-0.149071904780424
"716","10044","2016"," 7.213450e+04",-0.00702230284810335
"717","10045","1986"," 9.259315e-02",-0.534245879707571
"718","10045","1987","-4.237291e-01",-0.529412
"719","10046","1986"," 8.197000e-03",-0.596898805044855
"720","10046","1987","-5.447146e-01",-1.46687093915965e-07
"721","10046","1988","-5.772345e-01",0.692305711270186
"722","10046","1989"," 6.508239e+03",-0.0454542629358493
"723","10046","1990"," 6.174686e+03",-0.690475983045796
"724","10046","1990","-1.904762e-01",-0.690475983045796
"725","10046","1992","-6.176475e-01",0.35999983618765
"726","10046","1993"," 1.780610e+03",0.0588229043829127
"727","10046","1994","-5.147067e-01",-0.611110934505182
"728","10046","1995","-5.000052e-01",-0.14285728
"729","10046","1996","-7.941203e-01",NA
"730","10047","1986"," 1.779136e-01",-0.632652964306755
"731","10047","1987","-6.504830e-01",-0.416666450395553
"732","10047","1988","-7.961157e-01",-0.630951801401583
"733","10047","1989"," 2.112455e+04",0.741936614234592
"734","10047","1990"," 1.771168e+04",-0.592593020508732
"735","10047","1990","-1.111107e-01",-0.592593020508732
"736","10047","1992","-5.600009e-01",-0.688039636114632
"737","10047","1993"," 7.569891e+03",-0.695626508476224
"738","10047","1994","-7.946415e-01",-0.666666878345858
"739","10047","1995","-9.324788e-01",NA
"740","10047","1996","-9.763677e-01",NA
"741","10048","1986"," 2.050000e-02",0.218275183713773
"742","10048","1987"," 2.060000e-01",0.774998273950767
"743","10048","1988"," 1.140000e+00",0.0669015198984833
"744","10048","1989"," 8.806220e+04",0.54455514871634
"745","10048","1990","-4.807691e-02",-0.451922799023587
"746","10048","1990"," 1.813516e+05",-0.451922799023587
"747","10048","1992","-4.226787e-01",-0.178059997669551
"748","10048","1993"," 1.515814e+05",0.348459542690341
"749","10048","1994","-1.306042e-01",-0.347825909595691
"750","10048","1995"," 2.174885e-01",0.0666669711061396
"751","10048","1996","-1.698977e-01",-0.289062266418413
"752","10048","1997"," 2.326996e+05",0.714286512158139
"753","10048","1998"," 2.295708e+05",2.25321036702982
"754","10048","1999"," 2.099454e+05",0.438424450498136
"755","10048","2000"," 3.257784e+05",NA
"756","10049","1926"," 1.001711e+00",0.244561430356051
"757","10049","1927"," 1.270874e+00",0.738276147178335
"758","10049","1928"," 2.220688e+00",-0.398416274821555
"759","10049","1929"," 1.338445e+00",-0.131098385439146
"760","10049","1930"," 1.111308e+00",-0.73684211099624
"761","10049","1931"," 3.082471e-01",-0.759999668525306
"762","10049","1932"," 6.489364e-02",-0.0555555023958002
"763","10050","1973","-2.760000e-08",-0.413195235560173
"764","10050","1974","-4.600000e-01",-0.347226157400022
"765","10050","1975","-6.260000e-01",0.425711637621317
"766","10050","1976"," 7.407374e-02",0.462186635948979
"767","10050","1977"," 4.463720e-01",1.49671494404049
"768","10050","1978"," 2.053227e+00",-0.140318996067
"769","10051","1986","-5.000000e-07",0.261905398937489
"770","10051","1987"," 6.562539e-01",-0.698113202655311
"771","10051","1988","-4.062500e-01",1.30671624742895e-06
"772","10051","1989"," 3.108430e+03",-0.437498981037617
"773","10051","1990"," 4.949638e+03",1.88888747614766
"774","10051","1990"," 1.250000e-07",1.88888747614766
"775","10051","1992"," 2.130000e+00",-0.195121601413879
"776","10051","1993"," 2.430222e+04",-0.242424444862347
"777","10051","1994"," 3.120000e+00",-0.520000083825071
"778","10051","1995"," 2.120000e+00",-0.0833342141006626
"779","10051","1996"," 5.000000e-01",1.36363555070359
"780","10051","1997"," 2.487300e+04",0.980770600234297
"781","10051","1998"," 4.330455e+04",0.747572135021494
"782","10051","1999"," 7.333729e+04",-0.555555869288189
"783","10051","2000"," 1.315593e+05",-0.868749940672796
"784","10051","2001"," 1.624846e+05",3.57143181392881
"785","10051","2002","-4.761950e-02",1.19166480149693
"786","10051","2003"," 5.781652e+04",0.184028656363942
"787","10051","2004"," 9.285711e+00",-0.479769132834705
"788","10051","2005"," 7.710000e-03",-0.295061608589614
"789","10051","2006"," 2.468149e+05",0.318738642762163
"790","10051","2007","-6.320000e-01",0.4621518984934
"791","10051","2008"," 1.812885e+05",0.317894713319583
"792","10051","2009"," 2.357923e+05",-0.0468637253837727
"793","10051","2010"," 3.491602e+05",0.532176577166164
"794","10051","2011"," 3.878682e+05",-0.117981906638336
"795","10051","2012"," 4.437923e+05",0.463883504311551
"796","10051","2013"," 6.147297e+05",0.437862234792382
"797","10051","2014"," 8.215580e+05",-0.44331497580967
"798","10051","2015"," 1.102627e+00",-0.248858656150263
"799","10051","2016"," 9.883497e+05",-0.179939
"800","10052","1986"," 3.570000e-02",0.178572054134099
"801","10052","1987"," 2.220000e-01",-0.242425075372565
"802","10052","1988","-7.610000e-07",0.23999984
"803","10053","1986","-1.333330e-01",0.0576914891009435
"804","10053","1987","-7.407494e-02",-0.309091404434155
"805","10053","1988","-2.962967e-01",0.078950376335811
"806","10053","1989"," 3.842831e+03",-0.439024448392703
"807","10053","1990"," 3.746256e+03",NA
"808","10053","1990"," 4.400000e-07",NA
"809","10054","1986"," 1.250000e-01",-0.611110545899535
"810","10054","1987","-5.882346e-01",NA
"811","10055","1986"," 2.083327e-01",-0.833333394436202
"812","10055","1987","-8.064517e-01",-0.24999992500015
"813","10055","1988"," 1.566131e+04",0.666667087301382
"814","10055","1989","-8.387089e-01",-0.59999951999982
"815","10055","1990","-9.354832e-01",0.919998964452373
"816","10055","1992"," 9.199973e-01",-0.760000323674582
"817","10055","1993"," 4.106559e+04",-0.374998826363909
"818","10055","1994","-4.799999e-01",-0.833333307090251
"819","10055","1995","-7.000007e-01",-0.7999999
"820","10055","1996","-9.500002e-01",NA
"821","10056","1986","-7.048531e-02",-0.125183414870175
"822","10056","1987","-1.253234e-01",0.332718110168597
"823","10056","1988"," 9.307475e+04",-0.132364180701169
"824","10056","1989","-2.273389e-02",-0.320537428640711
"825","10056","1990","-3.221768e-01",-0.710235320784525
"826","10056","1990"," 3.448274e-02",-0.710235320784525
"827","10056","1992","-7.199507e-01",-0.0535717670238824
"828","10056","1993"," 1.586371e+04",0.283016861747287
"829","10056","1994","-5.332495e-01",0.0780501095593187
"830","10056","1995","-3.652222e-01",0.563638614746832
"831","10056","1996","-3.065791e-01",0.434118603419068
"832","10056","1997"," 3.129644e+04",0.366437385916158
"833","10056","1998"," 3.089634e+04",-0.0624726914885666
"834","10056","1999"," 3.764794e+04",0.131507869780147
"835","10056","2000"," 4.153037e+04",-0.154421717649564
"836","10056","2001"," 4.179731e+04",0.434828713010412
"837","10056","2002"," 8.880000e-02",0.398229830452257
"838","10056","2003"," 5.753994e+04",0.49397203377985
"839","10056","2004"," 8.750000e-01",0.111153070300143
"840","10056","2005"," 7.230000e-03",-0.0114329133699543
"841","10056","2006"," 1.207132e+05",0.384352005477649
"842","10056","2007"," 8.860000e-02",NA
"843","10057","1926"," 1.000001e+00",-0.499999899128377
"844","10057","1927"," 4.899978e-01",0.19387756747681
"845","10057","1928"," 5.800008e-01",3.20512590757408
"846","10057","1929"," 2.409999e+00",-0.300030512654222
"847","10057","1930"," 1.579077e+00",-0.620624438092943
"848","10057","1931"," 6.674503e-01",-0.623269039003033
"849","10057","1932"," 2.421868e-01",-0.0499998797179684
"850","10057","1933"," 1.695309e-01",0.894733841056222
"851","10057","1934"," 4.359367e-01",0.3333321120115
"852","10057","1935"," 6.539016e-01",1.43750269760418
"853","10057","1936"," 9.401776e-02",0.355581891147492
"854","10057","1937"," 2.248975e-01",-0.43529027175543
"855","10057","1938","-2.895299e-01",0.518988845401168
"856","10057","1939"," 5.400097e-02",0.0508465121822477
"857","10057","1940"," 1.232641e-01",0.612933120805242
"858","10057","1941"," 7.439834e-01",-0.184006519740801
"859","10057","1942"," 4.697833e-01",0.0362879252045594
"860","10057","1943"," 5.262854e-01",0.0158866541907645
"861","10057","1944"," 5.325979e-01",0.636664740934936
"862","10057","1945"," 1.494277e+00",0.821051071595223
"863","10057","1946"," 8.823369e-02",-0.0575825129886852
"864","10057","1947","-1.173996e-01",0.0245301030851026
"865","10057","1948","-7.652284e-02",-0.246563924415774
"866","10057","1949","-3.278786e-01",0.387783097264363
"867","10057","1950","-9.747247e-02",0.523769018965605
"868","10057","1951"," 4.362575e-01",0.102123892598158
"869","10057","1952"," 5.852288e-01",0.091229617081243
"870","10057","1953"," 7.458787e-01",0.000727534151688802
"871","10057","1954"," 7.169889e-01",0.816561378588059
"872","10057","1955"," 2.068895e+00",0.408348969589767
"873","10057","1956","-2.238679e-02",0.328781588867187
"874","10057","1957"," 2.610054e-01",-0.439126784129085
"875","10057","1958","-2.695239e-01",0.300231080800899
"876","10057","1959","-2.492465e-02",0.0899771039250221
"877","10057","1960"," 2.800843e-02",-0.0798987301348336
"878","10057","1961","-4.904565e-02",0.14081837827118
"879","10057","1962"," 9.940964e-02",0.123690053964613
"880","10057","1963"," 2.070401e-01",0.145255464778132
"881","10057","1964"," 3.793645e-01",0.243453991561575
"882","10057","1965"," 7.017916e-01",0.680322999886819
"883","10057","1966"," 1.370000e-01",-0.0733879884710269
"884","10057","1967","-1.880000e-01",0.193924651746411
"885","10057","1968","-5.080000e-02",0.331156771372104
"886","10057","1969"," 2.970000e-01",-0.138970463463672
"887","10057","1970"," 1.650000e-01",-0.381746045732067
"888","10057","1971","-2.850000e-01",0.140863354293967
"889","10057","1972","-2.230000e-01",0.254789395840126
"890","10057","1973","-8.410000e-03",-0.216914572710231
"891","10057","1974","-2.320000e-01",-0.351612937330035
"892","10057","1975","-5.130000e-01",0.133448383291731
"893","10057","1976"," 6.349266e-02",0.272557625611449
"894","10057","1977"," 2.093066e-01",0.388590570594423
"895","10057","1978"," 6.323928e-01",0.560720650060194
"896","10057","1979"," 1.560677e+00",0.476753247722756
"897","10057","1980"," 2.720419e+00",0.0322086575337879
"898","10057","1981"," 1.372552e-01",-0.120719885727241
"899","10057","1982","-2.274775e-01",-0.0825337327562613
"900","10057","1983","-3.049844e-01",0.43828262367142
"901","10057","1984"," 1.909613e-02",-0.473565801890034
"902","10057","1985","-4.476159e-01",-0.0121176302643127
"903","10057","1986"," 1.199998e-01",-0.140886458123672
"904","10057","1987","-2.241913e-01",0.206048436665344
"905","10057","1988"," 7.690683e+04",-0.185348132931831
"906","10057","1989","-2.538228e-01",0.189450440038068
"907","10057","1990","-1.256049e-01",-0.540151225382164
"908","10057","1990"," 4.597637e-02",-0.540151225382164
"909","10057","1992","-5.535324e-01",0.193759311580289
"910","10057","1993"," 4.420070e+04",0.204307520328448
"911","10057","1994","-1.645032e-01",0.148767493275079
"912","10057","1995"," 3.295472e-02",0.827022606439973
"913","10057","1996"," 1.678926e-01",0.617873914968286
"914","10057","1997"," 1.183688e+05",NA
"915","10058","1972"," 3.773477e-02",NA
"916","10058","1973"," 2.222220e-01",-0.713530916485027
"917","10058","1974","-7.649169e-01",-0.315788634786559
"918","10058","1975","-8.824583e-01",NA
"919","10058","1976"," 1.818180e-01",1.27272119446776
"920","10058","1977"," 9.230750e-01",0.159998912161252
"921","10058","1978"," 1.230764e+00",-0.448275820440419
"922","10058","1979"," 2.307657e-01",0.250000075892792
"923","10058","1980"," 5.384567e-01",-0.100000137059195
"924","10058","1982","-5.833333e-01",-0.133332920833454
"925","10058","1983","-6.388886e-01",-5.32966999866602e-07
"926","10058","1984","-6.388894e-01",-0.153845765567746
"927","10059","1986","-8.712830e-02",0.146382031816529
"928","10059","1987"," 1.891741e-01",0.239571096102386
"929","10059","1988"," 1.135875e+05",-0.349614070303182
"930","10059","1989","-6.128179e-02",1.08129280922304
"931","10059","1990"," 4.690488e-02",-0.375041656204046
"932","10059","1990"," 9.359240e-01",-0.375041656204046
"933","10059","1992","-4.098064e-01",-0.35637844976132
"934","10059","1993"," 7.561598e+04",3.55850201031437
"935","10059","1994","-6.113057e-01",-0.23295405288375
"936","10059","1995"," 9.165887e-01",NA
"937","10060","1986","-1.268298e-01",0.114565682047941
"938","10060","1987"," 1.610593e-01",0.321815518537214
"939","10060","1988"," 1.858114e+05",-0.350004011315228
"940","10060","1989","-4.233914e-02",1.04445915342082
"941","10060","1990"," 9.731342e-01",-0.325857694551668
"942","10060","1990"," 8.675782e-02",-0.325857694551668
"943","10060","1992","-3.942112e-01",-0.354725968787737
"944","10060","1993"," 1.655016e+05",2.78796471429283
"945","10060","1994","-5.885059e-01",-0.0366971199549646
"946","10060","1995"," 7.376483e-01",-0.50931877801206
"947","10060","1996"," 5.044598e-01",0.0241699472118753
"948","10060","1997"," 6.495246e+04",-0.324893572217202
"949","10060","1998"," 7.662268e+04",0.261045089661891
"950","10060","1999"," 1.379537e+05",NA
"951","10061","1986","-5.960000e-02",-0.265306224923077
"952","10061","1987","-2.110000e-01",0.38467512467352
"953","10061","1988"," 1.727208e+04",-0.12009543148595
"954","10061","1989","-1.490000e-02",-0.758064043656788
"955","10061","1990","-6.670000e-02",-0.333332560846274
"956","10061","1990","-7.910000e-01",-0.333332560846274
"957","10062","1986"," 1.219474e-02",-0.39759081315566
"958","10062","1987","-3.703707e-01",0.38000018746005
"959","10062","1988"," 9.524131e+04",-0.101450607670992
"960","10062","1989","-2.592584e-01",0.49999938884203
"961","10062","1990"," 1.358067e-01",-0.655913627277917
"962","10062","1990","-1.075280e-02",-0.655913627277917
"963","10062","1992"," 5.185598e+04",1.22222261010952
"964","10062","1993","-8.085113e-01",-0.324999503124972
