"","PERMNO","YEAR","RET-bji","RET-yxia"
"965","10062","1994"," 6.057403e+04",-0.0185186431413664
"966","10062","1995"," 7.251730e+04",-0.094339149943391
"967","10062","1996"," 8.701766e+04",-0.104166552239874
"968","10062","1997"," 1.426887e+05",0.116279424167328
"969","10062","1998"," 1.419334e+05",-0.755708735430278
"970","10062","1999"," 1.155921e+05",-0.75609755453896
"971","10062","2000"," 1.388520e+05",NA
"972","10063","1986","-1.568620e-01",1.61538736344508
"973","10063","1987"," 1.372091e+00",-0.607842915821136
"974","10063","1988"," 3.962043e+04",0.20000063692841
"975","10063","1989"," 1.162716e-01",0.210830484099256
"976","10063","1990"," 4.761896e-02",-0.714285658566072
"977","10063","1990"," 6.375211e-02",-0.714285658566072
"978","10063","1992"," 1.565228e+04",0.391303830483951
"979","10063","1993","-4.249986e-01",-0.687500117187695
"980","10063","1994"," 1.735359e+04",NA
"981","10064","1986"," 4.120000e-02",0.219999785641603
"982","10064","1987"," 2.080000e-01",0.131148683610506
"983","10064","1988"," 3.136518e+04",0.429960705554553
"984","10064","1989"," 9.140000e-01",0.806121508166617
"985","10064","1990"," 3.950000e-02",-0.525424281787472
"986","10064","1990"," 2.510000e+00",-0.525424281787472
"987","10064","1992"," 1.104082e+05",-0.402424670750321
"988","10064","1993"," 4.670000e-01",-0.351946304634362
"989","10064","1994"," 2.361497e+05",-0.328358147463892
"990","10064","1995"," 3.136064e+05",-0.199999988416827
"991","10064","1996"," 3.382268e+05",1.61111437615491
"992","10064","1997"," 1.584219e+05",-0.042553
"993","10064","1998"," 2.179533e+05",NA
"994","10065","1926"," 1.012789e+00",0.233825162918944
"995","10065","1927"," 1.238559e+00",0.525395873665371
"996","10065","1928"," 1.975244e+00",1.12055166348237
"997","10065","1929"," 4.160568e+00",-0.126147733346627
"998","10065","1930"," 3.031525e+00",-0.326591782466721
"999","10065","1931"," 2.157532e+00",-0.732793873200897
"1000","10065","1932"," 5.345125e-01",0.212121315193178
"1001","10065","1933"," 6.013278e-01",0.50000348380689
"1002","10065","1934"," 9.855026e-01",-0.0333322083832311
"1003","10065","1935"," 9.353952e-01",0.582759085023434
"1004","10065","1936"," 1.098904e-02",0.383102968918464
"1005","10065","1937"," 3.576468e-01",-0.412296909204534
"1006","10065","1938","-1.721806e-01",0.303050095099029
"1007","10065","1939"," 3.593029e-02",-0.192153197597201
"1008","10065","1940","-1.299043e-01",-0.184224775913582
"1009","10065","1941","-2.952590e-01",0.216552082119063
"1010","10065","1942","-1.719507e-01",0.119338424555812
"1011","10065","1943","-2.438815e-02",0.508154587713365
"1012","10065","1944"," 3.801598e-01",0.305523283779112
"1013","10065","1945"," 8.694544e-01",0.543296007436894
"1014","10065","1946"," 7.926859e-02",-0.151558775088807
"1015","10065","1947","-2.498436e-01",0.136842470815846
"1016","10065","1948","-1.177709e-01",0.101699060548877
"1017","10065","1949","-5.438932e-02",0.274995742041412
"1018","10065","1950"," 2.220968e-01",0.202994262191349
"1019","10065","1951"," 5.419976e-01",0.404276916429388
"1020","10065","1952"," 1.016401e+00",0.23310207976259
"1021","10065","1953"," 1.403919e+00",-0.152742168885762
"1022","10065","1954"," 1.017518e+00",0.544746493534187
"1023","10065","1955"," 2.212618e+00",0.393834064704437
"1024","10065","1956","-4.000060e-02",-0.0272659815071857
"1025","10065","1957"," 1.241159e-01",0.0512419846792127
"1026","10065","1958"," 5.347924e-02",0.646795650131233
"1027","10065","1959"," 5.512251e-01",0.0544595884578158
"1028","10065","1960"," 6.466554e-01",0.0170359119106716
"1029","10065","1961"," 5.277598e-01",0.470573475428878
"1030","10065","1962"," 1.078383e+00",-0.0335673123479447
"1031","10065","1963"," 8.368639e-01",0.148070612988749
"1032","10065","1964"," 1.091618e+00",0.161259912502103
"1033","10065","1965"," 1.388909e+00",0.0995800680538921
"1034","10065","1966"," 3.017241e-02",0.0500996886807368
"1035","10065","1967","-3.492146e-03",0.333178198291438
"1036","10065","1968"," 2.643952e-01",0.452518023456801
"1037","10065","1969"," 7.493368e-01",-0.0996458051890236
"1038","10065","1970"," 4.849938e-01",-0.177938960595692
"1039","10065","1971"," 3.949559e-01",0.0558512840588548
"1040","10065","1972"," 3.902702e-01",0.226575319296237
"1041","10065","1973"," 6.648166e-01",-0.0614620760468312
"1042","10065","1974"," 5.953494e-01",-0.300591298996913
"1043","10065","1975"," 1.477932e-01",0.824974261664246
"1044","10065","1976"," 7.407495e-02",0.611357123041605
"1045","10065","1977"," 3.000362e-01",0.107871370370629
"1046","10065","1978"," 4.142185e-01",-0.099911700728048
"1047","10065","1979"," 4.443583e-01",0.494521778482081
"1048","10065","1980"," 7.397409e-01",1.14317303023175
"1049","10065","1981","-4.615447e-02",0.0171119225134291
"1050","10065","1982"," 9.971512e-02",0.343396431883753
"1051","10065","1983"," 4.462618e-01",0.184271581942061
"1052","10065","1984"," 6.495203e-01",0.144450410961076
"1053","10065","1985"," 7.180599e-01",0.614166125197481
"1054","10065","1986","-6.451996e-03",0.53064457650323
"1055","10065","1987"," 2.208022e-01",0.0188204900726088
"1056","10065","1988"," 4.662294e+05",0.18700113165943
"1057","10065","1989"," 2.569458e-01",0.297523638753226
"1058","10065","1990"," 3.200032e-02",0.143247522952034
"1059","10065","1990"," 5.495096e-01",0.143247522952034
"1060","10065","1992"," 4.593004e+05",0.233392333562939
"1061","10065","1993"," 4.284376e-01",0.0286686057272592
"1062","10065","1994"," 5.420376e+05",-0.0777283629181811
"1063","10065","1995"," 5.768856e+05",0.410812970626057
"1064","10065","1996"," 6.079017e+05",0.265885311110759
"1065","10065","1997"," 7.957751e+05",0.268730497766456
"1066","10065","1998"," 8.794913e+05",0.272364139925974
"1067","10065","1999"," 9.737083e+05",0.509579182086716
"1068","10065","2000"," 1.071677e+06",-0.0580667662757391
"1069","10065","2001"," 1.320000e+00",-0.200508591308067
"1070","10065","2002"," 1.785726e-02",-0.199321883130188
"1071","10065","2003"," 1.420917e+06",0.222094428799078
"1072","10065","2004","-4.031549e-01",0.217189677077879
"1073","10065","2005"," 1.128160e-02",0.0758108266177868
"1074","10065","2006"," 1.074408e+06",0.223046124948112
"1075","10065","2007"," 1.544338e-01",0.0476372171979824
"1076","10065","2008"," 1.099378e+06",-0.438896933245274
"1077","10065","2009"," 1.151186e+06",0.245898700994952
"1078","10065","2010"," 9.850379e+05",0.132645535614937
"1079","10065","2011"," 8.704467e+05",-0.00619893584611619
"1080","10065","2012"," 8.725937e+05",0.206996875767326
"1081","10065","2013"," 8.796461e+05",0.368142600379495
"1082","10065","2014"," 9.770695e+05",0.224957134519788
"1083","10065","2015"," 4.787657e-01",0.0720162014318904
"1084","10065","2016"," 1.120588e+06",0.108955816591922
"1085","10066","1983","-1.081080e-01",-0.303030026936
"1086","10066","1984","-3.030314e-01",-0.369564981633365
"1087","10066","1985","-5.606076e-01",-0.465517293881291
"1088","10066","1986"," 6.451600e-02",0.0322591983173739
"1089","10066","1987","-3.030404e-02",-0.781250190345941
"1090","10066","1988"," 1.765508e+04",0.285713963161723
"1091","10066","1989","-7.272718e-01",-0.666666904762
"1092","10066","1990","-9.090905e-01",NA
"1093","10066","2000"," 7.749311e+04",-0.824999912852591
"1094","10066","2001","-1.489360e-01",-0.862856784514562
"1095","10066","2002","-1.428570e-01",-0.499999875000062
"1096","10066","2003"," 4.933282e+03",NA
"1097","10067","1986","-9.110000e-07",0.0123448629190819
"1098","10067","1987","-1.200000e-02",0.402438495122
"1099","10068","1986","-4.878000e-02",-0.333332354477168
"1100","10069","1986"," 2.666700e-02",-0.493506640629416
"1101","10069","1987","-4.935088e-01",NA
"1102","10070","1986"," 1.176467e-01",0.309091385975808
"1103","10070","1987"," 3.396214e-01",-0.819444397145534
"1104","10070","1988"," 3.251794e+04",-0.65384634377399
"1105","10070","1989","-9.103781e-01",0.333333128879436
"1106","10070","1990","-8.962271e-01",-0.583333741782037
"1107","10070","1990","-1.666659e-01",-0.583333741782037
"1108","10071","1986","-4.273526e-02",0.0468661682860554
"1109","10071","1987","-1.004855e-02",-0.485663256160763
"1110","10071","1988"," 2.901433e+05",0.170399694345273
"1111","10071","1989","-4.296863e-01",0.052358929780264
"1112","10071","1990"," 3.488406e-02",-0.200750756542197
"1113","10071","1990","-3.850066e-01",-0.200750756542197
"1114","10071","1992"," 1.653574e+05",-0.0897799013483772
"1115","10071","1993"," 1.056374e+00",0.271691476866052
"1116","10071","1994"," 2.359385e+05",0.250560712417827
"1117","10071","1995"," 2.682293e+05",0.414358649301955
"1118","10071","1996"," 2.974623e+05",0.746144684669467
"1119","10071","1997"," 6.637397e+05",0.942724955398255
"1120","10071","1998"," 8.543960e+05",NA
"1121","10072","1986"," 1.363632e-01",0.0454541811166023
"1122","10072","1987"," 8.888762e-02",-0.86956509427703
"1123","10072","1988"," 6.461534e+03",3.08333491091398
"1124","10072","1989","-4.444468e-01",-0.346938166723197
"1125","10072","1990","-6.444459e-01",-0.6562502458333
"1126","10072","1992"," 1.261067e+03",0.333334285714073
"1127","10072","1993","-4.166667e-01",NA
"1128","10073","1926"," 1.000000e+00",-0.471428239592274
"1129","10073","1927"," 5.571418e-01",0.297298841413552
"1130","10073","1928"," 7.142877e-01",3.25000551952089
"1131","10073","1929"," 3.085726e+00",-0.774509368602129
"1132","10073","1930"," 7.285692e-01",-0.782608281388281
"1133","10073","1931"," 1.999996e-01",-0.804999812454206
"1134","10073","1932"," 2.999997e-02",-0.0769222800262046
"1135","10073","1933"," 2.285726e-02",1.41666909542913
"1136","10073","1934"," 6.571412e-02",0.091953527311442
"1137","10073","1935"," 6.857119e-02",2.34736873801477
"1138","10073","1936"," 3.773579e-02",-0.0743550428966858
"1139","10073","1937"," 5.524401e-01",-0.480000114729485
"1140","10073","1938","-1.939199e-01",0.538461737655135
"1141","10074","1982"," 2.857100e-02",-0.514285530645492
"1142","10074","1983","-5.277785e-01",1.30352654348942
"1143","10074","1984"," 5.967355e-02",0.466343180231107
"1144","10074","1985"," 5.994975e-01",0.967607824658023
"1145","10074","1986","-8.140000e-08",0.495391322246165
"1146","10074","1987"," 4.340000e-01",-0.301011088910811
"1147","10074","1988"," 1.543257e+04",0.554935238957534
"1148","10074","1989"," 6.250000e-01",0.220119624891226
"1149","10074","1990"," 6.570000e-07",-0.227254741774408
"1150","10074","1990"," 1.090000e+00",-0.227254741774408
"1151","10074","1992"," 1.785192e+04",0.408602138330534
"1152","10074","1993"," 4.980000e-01",0.549498729896666
"1153","10074","1994"," 1.110000e+00",0.0835420545481769
"1154","10074","1995"," 2.360000e+00",-0.327905166759204
"1155","10074","1996"," 2.640000e+00",-0.870967466044
"1156","10074","1997"," 4.104750e+04",NA
"1157","10075","1986","-3.448300e-02",0.166515905876818
"1158","10075","1987"," 1.775731e-01",0.132770296971772
"1159","10075","1988"," 1.055925e+05",0.219865601824867
"1160","10075","1989"," 6.270689e-01",-0.150117660893569
"1161","10075","1990"," 1.490000e-02",0.108183273637123
"1162","10075","1990"," 3.411907e-01",0.108183273637123
"1163","10075","1992"," 8.134388e+04",0.424962336093544
"1164","10075","1993"," 5.940000e-01",-0.0753987246184809
"1165","10075","1994"," 1.210000e+00",-0.269565541434584
"1166","10075","1995"," 1.050000e+00",0.591302703795643
"1167","10075","1996"," 4.090000e-01",0.252334857714224
"1168","10075","1997"," 2.802044e+05",0.686563696211145
"1169","10075","1998"," 3.328177e+05",-0.384955752992707
"1170","10075","1999"," 3.743972e+05",1.11150952896292
"1171","10075","2000"," 5.035874e+05",NA
"1172","10076","1986"," 4.651181e-02",-0.199999413260883
"1173","10076","1987","-2.765962e-01",-0.609374720099906
"1174","10076","1988"," 1.112350e+04",-0.560000519425052
"1175","10076","1989","-8.829789e-01",0.000377059053870532
"1176","10076","1990","-9.090909e-02",-0.6363636
"1177","10076","1990","-8.935770e-01",-0.6363636
"1178","10077","1986","-1.351246e-02",-0.211429647195341
"1179","10077","1987","-2.334097e-01",-0.164381703515926
"1180","10077","1988"," 3.198419e+04",-0.113638094699173
"1181","10077","1989","-4.176544e-01",-0.217949658869303
"1182","10077","1990","-5.523237e-01",-0.344260582361233
"1183","10077","1990"," 1.640000e-02",-0.344260582361233
"1184","10077","1992"," 1.249505e+04",-0.111111300793916
"1185","10077","1993","-8.550000e-01",-0.937499851388906
"1186","10077","1994","-8.390000e-01",NA
"1187","10077","1995","-9.920000e-01",NA
"1188","10078","1986","-3.952671e-02",0.648067709159339
"1189","10078","1987"," 6.566580e-01",0.395833981095226
"1190","10078","1988"," 8.042020e+05",-0.00746192840196402
"1191","10078","1989"," 1.266106e+00",0.0375948274296025
"1192","10078","1990"," 1.472117e+00",0.239133042129854
"1193","10078","1990","-7.250000e-03",0.239133042129854
"1194","10078","1992"," 2.260206e+06",0.185022616677684
"1195","10078","1993"," 6.150000e-01",-0.133828357467753
"1196","10078","1994"," 8.810000e-01",0.218885703953238
"1197","10078","1995"," 6.010000e-01",1.57042247181771
"1198","10078","1996"," 9.930000e-01",0.126025729337457
"1199","10078","1997"," 7.593451e+06",0.552312457985914
"1200","10078","1998"," 1.035131e+07",1.14733256325482
"1201","10078","1999"," 1.276584e+07",2.61752178300399
"1202","10078","2000"," 1.473025e+07",-0.280064964594728
"1203","10078","2001"," 1.411131e+01",-0.558743593564237
"1204","10078","2002"," 1.121074e-01",-0.747154134846758
"1205","10078","2003"," 5.407864e+07",0.437299017613763
"1206","10078","2004","-8.975756e-01",0.20581613445788
"1207","10078","2005"," 1.163315e-01",-0.222633550062353
"1208","10078","2006"," 1.489543e+07",0.293556564859973
"1209","10078","2007","-1.411416e-01",-0.163747332235346
"1210","10078","2008"," 1.504417e+07",-0.789299974277604
"1211","10078","2009"," 1.326402e+07",1.45288052641693
"1212","10078","2010"," 8.250446e+06",NA
"1213","10078","2011"," 7.109803e+06",NA
"1214","10079","1986","-3.361399e-02",-0.473683826220213
"1215","10079","1987","-4.710719e-01",0.0999994656990217
"1216","10079","1988"," 1.662376e+04",-0.500000491900884
"1217","10079","1989","-7.024755e-01",-1.23028787379909e-06
"1218","10079","1990","-7.437994e-01",-0.030304743324039
"1219","10079","1990","-3.030000e-02",-0.030304743324039
"1220","10079","1992"," 6.616015e+03",0.810344193955766
"1221","10079","1993"," 2.370000e+00",-0.523809168366004
"1222","10079","1994"," 5.560000e+00",-0.429999904670194
"1223","10079","1995"," 2.190000e+00",0.122807
"1224","10079","1996"," 9.060000e-01",NA
"1225","10080","1986"," 1.325310e-01",-0.55555517651967
"1226","10080","1987","-5.571420e-01",-0.500000839225111
"1227","10080","1988"," 2.592051e+04",0.0312491142779237
"1228","10080","1989","-7.714280e-01",0.121213008415145
"1229","10080","1990","-2.702725e-02",0.0810800841243031
"1230","10080","1990","-7.285698e-01",0.0810800841243031
"1231","10080","1992"," 1.247631e+04",0.0249998163225507
"1232","10080","1993","-1.351450e-01",-0.121951005534821
"1233","10080","1994"," 1.080926e-01",0.0555561860886364
"1234","10080","1995","-2.973106e-01",-0.171052663059314
"1235","10080","1996","-2.704036e-02",-0.174603461026396
"1236","10080","1997"," 8.524688e+03",-0.16346100362841
"1237","10080","1998"," 9.313738e+03",-0.0804592031385341
"1238","10080","1999"," 7.819909e+03",-0.399999915265294
"1239","10080","2000"," 6.694631e+03",-0.166667505103127
"1240","10080","2001","-5.873022e-01",0.688000536342532
"1241","10080","2002","-7.630000e-08",0.210899318887211
"1242","10080","2003"," 2.910607e+03",-0.178081051202061
"1243","10080","2004"," 1.090000e+00",NA
"1244","10081","1926"," 9.444439e-01",-0.346678825992971
"1245","10081","1927"," 6.810731e-01",-0.271102712381415
"1246","10081","1928"," 4.780468e-01",-8.23615350142859e-07
"1247","10081","1929"," 4.951173e-01",-0.857142961373935
"1248","10081","1930"," 8.536477e-02",-0.374998933643745
"1249","10081","1931"," 4.268251e-02",-0.1999988666662
"1250","10082","1983","-1.363633e-01",-0.250000358463386
"1251","10082","1984","-2.105260e-01",-0.333333496390934
"1252","10082","1985","-4.736858e-01",0.950001180650784
"1253","10082","1986"," 1.282045e-01",-0.423077896604919
"1254","10082","1987","-4.886385e-01",-0.666666523199325
"1255","10082","1988"," 5.509229e+03",2.26666508063887
"1256","10082","1989","-4.602297e-01",0.377552005919645
"1257","10082","1990","-2.329584e-01",-0.377776855646208
"1258","10082","1990","-1.481500e-02",-0.377776855646208
"1259","10082","1992"," 6.517831e+03",NA
"1260","10082","1993","-3.709788e-01",2.999995621489
"1261","10082","1994","-4.111280e-01",-0.416666258950314
"1262","10082","1995"," 1.328726e+00",1.07143054924937
"1263","10082","1996"," 4.454154e-01",NA
"1264","10083","1986"," 2.392386e-02",-0.246232018596353
"1265","10083","1987","-2.863809e-01",-0.413333187523585
"1266","10083","1988"," 8.641896e+04",-0.431817391789609
"1267","10083","1989","-7.652585e-01",-0.0309991847975791
"1268","10083","1990","-7.605640e-01",-0.934210501437452
"1269","10083","1990"," 3.500000e-07",-0.934210501437452
"1270","10083","1992"," 2.116166e+04",0.10000022261885
"1271","10083","1993","-8.625002e-01",-0.81818198468203
"1272","10083","1994","-8.625002e-01",NA
"1273","10084","1986"," 8.695659e-02",-0.381579384116425
"1274","10084","1987","-3.552665e-01",-0.734042690374679
"1275","10084","1988"," 2.890986e+04",0.359998438740553
"1276","10084","1989","-8.026334e-01",1.37517607575061
"1277","10084","1990","-1.428574e-01",-0.714285382040301
"1278","10084","1990","-4.605276e-01",-0.714285382040301
"1279","10084","1992"," 6.338344e+03",-0.299999895457388
"1280","10084","1993","-7.142846e-01",-0.357142370940207
"1281","10084","1994","-7.857112e-01",0.05555545
"1282","10084","1995","-8.642840e-01",NA
"1283","10085","1986"," 2.670000e-02",0.0129861581314961
"1284","10085","1987"," 6.490000e-02",-0.47435827564802
"1285","10085","1988"," 6.836002e+04",0.542116803005156
"1286","10085","1989","-1.660000e-01",2.34741675754621
"1287","10085","1990"," 2.030000e+00",0.153224473544174
"1288","10085","1990","-4.640000e-08",0.153224473544174
"1289","10085","1992"," 5.449248e+04",0.511959897246682
"1290","10085","1993"," 6.980000e-01",0.291137039157378
"1291","10085","1994"," 1.540000e+00",0.333332859411398
"1292","10085","1995"," 2.240000e+00",1.22059246098587
"1293","10085","1996"," 3.440000e+00",0.721851380669855
"1294","10085","1997"," 7.768215e+05",0.073077200591227
"1295","10085","1998"," 9.931493e+05",-0.297490405275819
"1296","10085","1999"," 1.171681e+06",-0.568877371268327
"1297","10085","2000"," 1.163619e+06",-0.437869714203647
"1298","10085","2001","-5.120000e-01",1.2736845958832
"1299","10085","2002"," 9.470000e-02",0.151851479064316
"1300","10085","2003"," 5.386679e+05",-0.145981001997455
"1301","10085","2004"," 1.370000e+00",1.57565522563775
"1302","10085","2005","-6.020000e-03",0.0752334505959444
"1303","10085","2006"," 1.066775e+06",0.0416785312855283
"1304","10085","2007"," 1.880000e+00",NA
"1305","10086","1986","-2.941200e-02",-0.0308237807978917
"1306","10086","1987"," 1.464392e-01",-0.0365748060023943
"1307","10086","1988"," 3.852232e+04",0.098810252008136
"1308","10086","1989"," 1.974084e-01",0.0156322291237256
"1309","10086","1990"," 2.161247e-01",-0.286267871692013
"1310","10086","1992"," 3.388977e+04",0.252825995341952
"1311","10086","1993"," 1.003563e-01",0.946420996939503
"1312","10086","1994"," 3.243139e-01",0.0951081503290059
"1313","10086","1995"," 1.611183e+00",NA
"1314","10087","1986"," 3.932602e-02",-0.540106657378415
"1315","10087","1987","-4.810812e-01",-0.441860422897723
"1316","10087","1988"," 5.036391e+04",0.708333754959666
"1317","10087","1989","-5.783793e-01",1.47106136146863
"1318","10087","1990"," 5.970098e-02",-0.0646651092485963
"1319","10087","1990"," 9.522174e-02",-0.0646651092485963
"1320","10087","1992"," 8.315718e+04",-0.237985056974334
"1321","10087","1993"," 1.920301e-01",0.365295948453587
"1322","10087","1994","-4.971838e-02",0.0411107455499125
"1323","10087","1995"," 2.074287e-01",-0.321038290571951
"1324","10087","1996"," 3.989445e-01",0.788236531273561
"1325","10087","1997"," 5.546940e+04",-0.528734744344991
"1326","10087","1998"," 5.898223e+04",-0.196976604506274
"1327","10087","1999"," 6.204659e+04",-0.585893509462975
"1328","10087","2000"," 5.814849e+04",2.15714604758703
"1329","10087","2001","-6.968954e-01",NA
"1330","10088","1986"," 4.880000e-02",-0.222221486479677
"1331","10088","1987","-3.640000e-01",-0.750000353692299
"1332","10088","1988"," 5.607951e+03",-0.285714
"1333","10089","1986"," 1.574890e-02",-0.626983924113271
"1334","10089","1987","-6.384618e-01",-0.468084545999473
"1335","10089","1988"," 4.195918e+04",-0.200000212317515
"1336","10089","1989","-8.576918e-01",0.850000674427796
"1337","10089","1990","-7.153834e-01",-0.77027029507788
"1338","10089","1990"," 2.700000e-02",-0.77027029507788
"1339","10089","1992"," 1.734486e+04",-0.147058361499626
"1340","10089","1993","-5.530000e-01",0.517239862664457
"1341","10089","1994","-6.320000e-01",0.95454279944859
"1342","10089","1995","-4.210000e-01",0.465116903835977
"1343","10089","1996"," 1.580000e-01",-0.50793710205731
"1344","10089","1997"," 4.773180e+04",8.45881486633004e-07
"1345","10089","1998"," 3.815344e+04",-0.604838763244994
"1346","10089","1999"," 3.143126e+04",2.91836737178896
"1347","10089","2000"," 2.852346e+04",0.479167259022301
"1348","10089","2001","-2.539725e-01",-0.549295093285458
"1349","10089","2002","-7.041312e-03",-0.745000191457548
"1350","10089","2003"," 4.322699e+04",0.245096333640896
"1351","10089","2004","-8.869934e-01",-0.314960649257096
"1352","10089","2005"," 6.299114e-02",-0.86206883421
"1353","10089","2006"," 9.884564e+03",NA
"1354","10090","1986","-3.846095e-02",-0.0537640236244944
"1355","10090","1987","-1.456337e-01",-0.43181762569138
"1356","10090","1988"," 1.947870e+04",-0.0400008418609225
"1357","10090","1989","-5.048560e-01",-0.208332697234934
"1358","10090","1990","-2.631600e-02",-0.578989608884859
"1359","10090","1990","-6.407790e-01",-0.578989608884859
"1360","10090","1992"," 1.579389e+04",-0.566666822009411
"1361","10090","1993"," 4.493781e-02",3.61538211448066
"1362","10090","1994","-5.676134e-01",-0.716666649104259
"1363","10090","1995"," 1.107901e+00",1.73529451821088
"1364","10090","1996","-3.514118e-01",NA
"1365","10091","1986","-3.508811e-02",-0.212963002833045
"1366","10091","1987","-2.272745e-01",0.364704324182149
"1367","10091","1988"," 2.534067e+04",1.36206859715039
"1368","10091","1989"," 1.527286e+00",0.014599
"1369","10092","1986"," 2.156866e-01",-0.466667435563708
"1370","10092","1987","-4.516134e-01",-0.0937481045539432
"1371","10092","1988"," 2.356248e+04",-0.0344838289481902
"1372","10092","1989","-5.645172e-01",-0.0357142936864828
"1373","10092","1990"," 3.703671e-02",-0.444443797417725
"1374","10092","1990","-5.322613e-01",-0.444443797417725
"1375","10092","1992"," 1.115447e+04",0.740744009833658
"1376","10092","1993","-1.724224e-01",0.787232734966669
"1377","10092","1994"," 6.551558e-01",-0.654762369172881
"1378","10092","1995"," 1.758599e+00",-0.310345073905198
"1379","10092","1996","-1.034564e-01",-0.599999887860628
"1380","10092","1997"," 6.488206e+03",1.75000443438891
"1381","10092","1998"," 6.312024e+03",3.00000052800132
"1382","10092","1999"," 7.063033e+03",6.63635788791812
"1383","10092","2000"," 1.124786e+04",-0.680803381614003
"1384","10092","2001"," 3.880662e+01",1.24111601458145
"1385","10092","2002"," 4.900000e-02",0.102346895121487
"1386","10092","2003"," 2.196497e+05",0.178442520531043
"1387","10092","2004"," 1.550000e+00",-0.192159613355791
"1388","10092","2005"," 4.919246e-02",-0.253568477579696
"1389","10092","2006"," 3.026260e+05",0.161249576594361
"1390","10092","2007","-4.009707e-01",-0.278266035735758
"1391","10092","2008"," 2.547436e+05",-0.850950539561105
"1392","10092","2009"," 1.572228e+05",-0.18877402796234
"1393","10092","2010"," 1.052759e+05",-0.540503777228039
"1394","10092","2011"," 6.341841e+04",NA
"1395","10093","1986"," 2.113810e-01",-0.496473015701105
"1396","10093","1987","-4.954830e-01",-0.33840329243199
"1397","10093","1988"," 5.411828e+04",-0.185454795582771
"1398","10093","1989","-7.452824e-01",-0.656249987782356
"1399","10093","1990","-2.272828e-02",-0.7272725
"1400","10093","1990","-8.905510e-01",-0.7272725
"1401","10094","1986"," 6.349257e-02",-0.246575225859594
"1402","10094","1987","-1.428545e-01",-0.0318195294501188
"1403","10094","1988"," 4.598956e+04",-0.154929713855497
"1404","10094","1989","-3.142797e-01",0.816665266891598
"1405","10094","1990"," 1.571551e-01",-0.247706826461321
"1406","10094","1990"," 9.180000e-03",-0.247706826461321
"1407","10094","1992","-2.730000e-01",-0.308332861865759
"1408","10094","1993"," 6.049322e+04",-0.469878795050811
"1409","10094","1994"," 8.024704e+04",0.0681817746139382
"1410","10094","1995"," 8.402659e+04",-0.0638289380912297
"1411","10094","1996"," 7.695704e+04",2.88636703822275
"1412","10094","1997"," 4.603365e+04",0.745614475364752
"1413","10094","1998"," 1.058711e+05",NA
"1414","10095","1986"," 4.838670e-02",-0.370370019360868
"1415","10095","1987","-3.125020e-01",-0.0588231418430731
"1416","10095","1988"," 9.388792e+04",-0.406249799036083
"1417","10095","1989","-5.937510e-01",1.73684630040393
"1418","10095","1990"," 8.333123e-02",0.326922292024853
"1419","10095","1990"," 3.850000e-02",0.326922292024853
"1420","10095","1992"," 3.140000e-01",-0.0620432177722771
"1421","10095","1993"," 3.263619e+05",-0.822957487294806
"1422","10095","1994"," 5.680739e+05",-0.206044119546036
"1423","10095","1995"," 5.659526e+05",NA
"1424","10096","1986"," 6.670000e-03",-1.88333789963302e-06
"1425","10096","1987","-6.630000e-03",-0.163999063416171
"1426","10096","1988"," 9.027153e+03",-0.208772274559517
"1427","10096","1989","-3.350000e-01",0.707316727660712
"1428","10096","1990"," 4.170000e-02",0.0571426452379999
"1429","10096","1990","-5.714336e-02",0.0571426452379999
"1430","10097","1987","-5.833350e-01",-0.900000145275105
"1431","10097","1988"," 4.415709e+03",1
"1432","10097","1992","-9.090990e-02",0.904763461650363
"1433","10097","1993"," 4.123489e+03",1.50000104087413
"1434","10097","1994"," 3.860800e+03",0.182834362344126
"1435","10097","1995"," 6.668308e+03",0.867623351405437
"1436","10097","1996"," 9.688089e+03",0.370756188187312
"1437","10097","1997"," 4.826580e+04",NA
"1438","10098","1986"," 4.803504e-02",-0.618644018850917
"1439","10098","1987","-5.897433e-01",-0.399999913761813
"1440","10098","1988"," 3.139854e+04",1.25925864517735
"1441","10098","1989","-4.957284e-01",0.0983600665984377
"1442","10099","1986"," 3.043470e-01",-0.321739865725883
"1443","10099","1987","-3.217405e-01",-0.220085455797504
